rep,id,eta_V,eta_Cl,eta_Emax,eta_H,eta_kdeg,eta_K
1,1,0,0.451132725867804,0.243789868735675,0,0.212040270369332,-0.39474758705301
2,1,0,0.452551052485359,0.567525230683048,0,0.214744752324889,-0.2752000214931
1,2,0,0.60144512485915,0.555029161333932,0,0.0681301612188381,-0.491878144704162
2,2,0,0.606199184984959,0.569691533996698,0,0.0688757815444336,-0.49262452607239
1,3,0,0.210556867703581,-0.282912813186773,0,-0.181113980675557,-0.142996843093038
2,3,0,0.209245875063954,-0.0280699298408695,0,-0.176508092530214,-0.0967117152097122
1,4,0,0.711124130164956,-0.399740516632406,0,0.0735138524372942,0.112601897176791
2,4,0,0.704783160170685,-0.411209979507916,0,0.0647711530242063,0.134737784691861
1,5,0,0.49744219464118,-0.951769007837605,0,-0.073631223562046,0.0537145320656682
2,5,0,0.497647711591682,-0.683436034978827,0,-0.0814213244134003,0.0933130713603634
1,6,0,-0.649949621759928,0.15243333247961,0,0.0876719376758457,0.0361232384568952
2,6,0,-0.653602792677301,0.0539909131737524,0,0.0888522950685695,-0.00352199321844515
1,7,0,-0.0885736984712663,-1.03399766615014,0,0.217001439007247,-0.217778981876332
2,7,0,-0.0864610499171464,0.124590838043275,0,0.201840768580419,0.228487186449653
1,8,0,0.113983051051797,-0.164071959117667,0,-0.0337408405544435,0.0441809141129019
2,8,0,0.113490382514621,0.11237518809939,0,-0.0446894587412365,0.159709685364659
1,9,0,-0.318159554988872,-0.108298872909351,0,0.0415779465686419,-0.0715724606589357
2,9,0,-0.316495824852279,-0.090113452920658,0,0.0380822491568353,-0.0492216108494576
1,10,0,-0.608264513510826,-0.0217473865581059,0,-0.0488520605212852,0.320080785293557
2,10,0,-0.60652462803651,0.00700946952738413,0,-0.0485344328615898,0.311560413529481
1,11,0,-0.46839097200938,0.00661482096266219,0,-0.218366091676969,-0.0692234312565573
2,11,0,-0.473251126986578,0.0459701386354254,0,-0.218097218807612,-0.047407548432349
1,12,0,-0.316441857572119,0.0582840312700252,0,0.135560452203633,0.151429273849828
2,12,0,-0.313823233623493,0.0503847999596729,0,0.13922349948686,0.105191517510593
1,13,0,0.481482219826098,-0.286511017602537,0,0.152982901174034,0.324242394756003
2,13,0,0.483076695065474,-0.0558656288310377,0,0.164300625382334,0.397212934114364
1,14,0,-0.0618395544226569,0.0171319138611423,0,-0.037854280712768,0.187810329995607
2,14,0,-0.060968999499431,0.0103954160327451,0,-0.0329924333840659,0.145359543035027
1,15,0,-0.876657132507559,-0.311895699786781,0,0.022482038931291,-0.613922832433546
2,15,0,-0.88763837016739,-0.242735349069042,0,0.114495375384159,-0.623090711589777
1,16,0,-0.0659149485246779,0.205513882860481,0,-0.0235042993757071,0.394050301300203
2,16,0,-0.0664390268475405,0.221946696776069,0,-0.0297933044800993,0.496380298007987
1,17,0,-0.151239940583553,0.250591953589513,0,-0.0230308545923315,-0.140144820649309
2,17,0,-0.150427589300071,0.263604690295391,0,-0.0231228902366409,-0.100107566856082
1,18,0,0.609628677611879,-0.174449922097855,0,-0.106985049029211,0.143432129400629
2,18,0,0.613299804400076,0.0894713693667235,0,-0.111229531025266,0.247527754423751
1,19,0,0.772313532566828,-0.0893596877769376,0,-0.030842390958995,0.0701475006360601
2,19,0,0.775717814686502,-0.1373083106492,0,-0.0187509140579718,0.0373532456224952
1,20,0,-0.141171503760664,-0.134968002142831,0,0.193527706934934,-0.0268753370663875
2,20,0,-0.137522695123695,-0.206591646566208,0,0.1933267831124,-0.0335979232906307
1,21,0,-0.477229583901673,0.0531983972418555,0,0.0017691107134421,-0.409394407102865
2,21,0,-0.488513166591062,0.404710805946129,0,-0.0191079936161762,-0.281947334401906
1,22,0,0.423670934016711,-0.0592898765513077,0,-0.122163272197899,-0.40220123417688
2,22,0,0.423056802699568,0.116191312481901,0,-0.123506625442777,-0.375524596079984
1,23,0,-0.373531205996583,-0.268512103231192,0,0.154490419557508,-0.0835477616153383
2,23,0,-0.374548912135617,-0.172016735286142,0,0.152912541027296,-0.048411541314017
1,24,0,-0.0388964158555627,0.11082155435588,0,0.0953603778396193,0.246084509717496
2,24,0,-0.0399784471289465,0.0773286276236433,0,0.0937339379476336,0.268583519477594
1,25,0,0.401440754672729,0.0847886996148706,0,-0.120562403045633,-0.176333391538425
2,25,0,0.401519996748815,0.269455573290269,0,-0.113358760965382,-0.167226031223289
1,26,0,-0.336962962589344,0.333913010412784,0,-0.0396762966655899,0.30693129812886
2,26,0,-0.336858662936106,0.27947422168557,0,-0.0484792002272811,0.282740543244215
1,27,0,0.470832471460265,-0.162753720632974,0,-0.0111473401965083,0.265622868628941
2,27,0,0.471670565057378,0.0213912674439314,0,-0.00961413220889962,0.330278138957861
1,28,0,-0.959553318094333,0.212524537198114,0,-0.147087412479237,0.751430046304444
2,28,0,-0.962518696323419,0.24126324950613,0,-0.121005233919619,0.742080818069458
1,29,0,-0.115523258955255,-0.150094998175812,0,0.000507973068756717,-0.439099128063065
2,29,0,-0.109936017052711,-0.0172169318133832,0,-0.00554282362361413,-0.408414629225058
1,30,0,0.301769167654982,0.617028068504725,0,-0.258278549807802,-0.270252887491376
2,30,0,0.301418617715759,0.454711127096614,0,-0.252310304043473,-0.286296757385888
