rep,id,eta_V,eta_Cl,eta_Emax,eta_H,eta_kdeg,eta_K
1,1,0,0.320976333946754,-0.236401553804889,0,0.000742373338008084,0.04631576010214
2,1,0,0.320395424499234,-0.428877045958091,0,0.00765451248431637,-0.00139946718546158
1,2,0,0.226933101745703,-0.22348705828232,0,0.105862441598793,-0.377120879907067
2,2,0,0.228107231164564,-0.412311076473593,0,0.10728385882873,-0.419433962713192
1,3,0,-0.135186378437344,-0.508035953930884,0,-0.074280163295029,0.512414523139461
2,3,0,-0.135583267957067,-0.319439915431914,0,-0.0791893292043206,0.607009721207483
1,4,0,-0.606563820163749,0.0292061299640061,0,0.0851002022856013,0.124348519238351
2,4,0,-0.609483832110862,-0.275507571837307,0,0.085310351350472,0.0268230711359134
1,5,0,-0.212764980037624,-0.380398793999852,0,0.0410316344600221,-0.0446036243693405
2,5,0,-0.212142778342858,-0.248991315762709,0,0.0370169713688873,0.0277619805359225
1,6,0,-0.468540781821108,0.0975790579638982,0,0.0623587862128443,-0.391368909620847
2,6,0,-0.469407372855717,-0.306065976112764,0,0.0507940673479077,-0.476739112986193
1,7,0,0.0946229178751249,0.174933224704562,0,0.0521847062747376,0.0439366879295808
2,7,0,0.092271956317339,0.2258095091748,0,0.0584585682133683,0.0650109739997058
1,8,0,0.0830531890500151,-0.331146996453622,0,0.0132264168113472,-0.119204819844172
2,8,0,0.0806972206023953,-0.381027916738955,0,0.0235371405296705,-0.122204901551157
1,9,0,0.0625568361788439,0.241742565878955,0,-0.0610638725583621,0.181199297597014
2,9,0,0.0639514282480639,0.332870397105545,0,-0.0590670176647425,0.218810255363861
1,10,0,0.437790812733812,-0.324268693272284,0,0.0768346188486073,-0.0167451357455465
2,10,0,0.439250481014403,-0.255824329449057,0,0.0770587806683722,-0.00155462207704438
1,11,0,0.468131396765585,-0.144670150191303,0,-0.134408115026289,0.296433763985875
2,11,0,0.470494199760087,-0.093285478779725,0,-0.140790525834111,0.339441277302999
1,12,0,0.377678780625128,0.601516912751388,0,-0.223735062589683,-0.152124424995263
2,12,0,0.3762927317605,0.152241102961204,0,-0.216792999426537,-0.301194183420605
1,13,0,-0.507311234999385,-0.245192799630262,0,0.24551579327018,0.199890318964532
2,13,0,-0.505043722754817,-0.148116002700718,0,0.213215440705164,0.197996415007102
1,14,0,-0.276530100624517,-0.0441681398630624,0,-0.0412001358854182,0.407868704581284
2,14,0,-0.276349295259301,0.0225251793023098,0,-0.0328124748566652,0.46649946544897
1,15,0,-0.386072825337616,-0.328991335863217,0,-0.146065757265696,-1.27485341902918
2,15,0,-0.362465231151304,0.0118199033263178,0,-0.180356437779571,-0.99073754120884
1,16,0,-1.0379397843771,0.156339808762851,0,0.312706063495659,0.141590829109066
2,16,0,-1.0331904671765,0.0213742141666913,0,0.223145466375281,0.0708871656399297
1,17,0,-0.219082670603307,0.112425142170045,0,-0.0420021030974793,0.23442171563518
2,17,0,-0.219345325508931,0.160058069490544,0,-0.0390735114619976,0.255770371715136
1,18,0,-0.326260355719415,-0.402640667769729,0,0.093112754214185,0.151350905328144
2,18,0,-0.325313149425149,-0.174878236594878,0,0.091565794635788,0.287320633499003
1,19,0,-0.854528485311155,0.406109106441201,0,-0.0108157922129926,-0.0181744414150405
2,19,0,-0.853483567139145,0.628655227225151,0,0.0133876537561692,-0.0152588050646676
1,20,0,0.713029756993059,-0.297075403864515,0,-0.368824032508613,0.136740999859188
2,20,0,0.716183854022398,-0.291572168648115,0,-0.338542744896991,0.0730071020557672
1,21,0,0.575711691857286,-0.0714306294367901,0,-0.110190515460781,-0.43077650533497
2,21,0,0.583321943746179,0.470712115860712,0,-0.0831257697765189,-0.291045027884997
1,22,0,0.883008572813967,0.0680626914792732,0,-0.0615891316256922,-0.0363265525147182
2,22,0,0.886451186695834,0.0640076011851392,0,-0.064376102369275,-0.0951227291886506
1,23,0,-0.561257310703537,0.238308751016884,0,0.0891199713137858,0.702565397745967
2,23,0,-0.561761652467593,0.173145699106879,0,0.0783470554890671,0.77354837455945
1,24,0,0.344848487739505,-0.0920491321568804,0,0.0744390083981263,0.234605243775643
2,24,0,0.344729853402803,-0.550421788768343,0,0.0849456555393937,0.0789281685332295
1,25,0,0.676455541503747,-0.516054935922568,0,0.136598814813982,0.0667751468214679
2,25,0,0.678615558799766,-0.267269994461046,0,0.155633542322244,0.20390994203339
1,26,0,0.00146945976586638,0.381744214195084,0,0.0365140499094661,0.2253738813613
2,26,0,0.00274776929519993,0.249438070626816,0,0.0408798747528156,0.153650251715816
1,27,0,-0.408332873161703,0.285799430670032,0,-0.0354352429148164,-0.289058671008666
2,27,0,-0.409111525252056,0.62935498234804,0,-0.0123800344554224,-0.211541665797842
1,28,0,0.405160008837858,0.519539763027911,0,-0.0352668627260182,-0.492404599182202
2,28,0,0.397535791783571,0.478314714131796,0,-0.0752793439083252,-0.538152094609675
1,29,0,0.534299149379512,0.219014177730694,0,-0.165810001031744,-0.388145036172275
2,29,0,0.534987241916744,0.469380002959577,0,-0.167157107915599,-0.355406268504935
1,30,0,-0.231048100030801,0.30249416295246,0,0.0521405327086131,0.224308714979522
2,30,0,-0.230385962510995,0.319288449968491,0,0.0584804626173732,0.206806957876147
