rep,id,eta_V,eta_Cl,eta_Emax,eta_H,eta_kdeg,eta_K
1,1,0,0.41888591583468,-0.518837792590304,0,-0.00451263823362513,0.389699394764694
2,1,0,0.419244111539407,-0.230685382687264,0,-0.0140486032526488,0.547938405185876
1,2,0,0.631649039392195,0.451005216699874,0,0.0685873281202298,-0.669115884920735
2,2,0,0.629868381681632,0.119054331432098,0,0.0410903250569872,-0.725601190191504
1,3,0,-0.312007492060133,-0.0100023169635275,0,-0.0761990948629057,0.0722133134573484
2,3,0,-0.310923705264304,0.0321834279883326,0,-0.071841457080162,0.0504670826386766
1,4,0,-0.102027932494585,-0.109266788070153,0,-0.0207810300113314,0.711458650759829
2,4,0,-0.100985440796973,-0.155079651174225,0,-0.0455168741142227,0.903241397141811
1,5,0,0.0601062981499994,-0.269435640848533,0,0.117428257594834,-0.526962238015008
2,5,0,0.0597415790947495,-0.158988353961703,0,0.116560328915937,-0.491838149524781
1,6,0,-0.27240426562732,0.0908754026494218,0,-0.134104321789045,0.498666487831528
2,6,0,-0.272609157683079,-0.0268737637649608,0,-0.147539125935285,0.450744871327567
1,7,0,-0.361946850942146,0.0570725121199711,0,0.00718869138743727,0.447678841072704
2,7,0,-0.363965829639639,0.0129532886493262,0,-0.00799281196662172,0.511494716866982
1,8,0,0.32887636204981,-0.0357048719281998,0,0.0197046646738384,0.227276006851625
2,8,0,0.332021656783306,-0.0634162568425936,0,0.0214542572456418,0.162550174903653
1,9,0,-0.588634521619934,-0.0750241794487945,0,-0.0387578586150803,0.228562396452613
2,9,0,-0.597286576974775,0.215348622769012,0,-0.0362735033355075,0.608330473241292
1,10,0,-0.378024248426924,0.313830051069584,0,-0.0464038923677699,-0.190799496053254
2,10,0,-0.378455887500006,0.304044244571276,0,-0.0465514361398114,-0.210158187356208
1,11,0,-0.140191955305834,-0.180234525262302,0,0.0752334540686583,0.481108594751573
2,11,0,-0.138549748252208,-2.03869095353459,0,0.0979326579558719,-0.356271644889744
1,12,0,0.204431523720813,0.042857358580811,0,-0.117320289169243,0.241757318019391
2,12,0,0.207249532775109,-0.0107434511227495,0,-0.109557357277268,0.166262187923117
1,13,0,-0.325970018673727,-0.37970462154237,0,0.0718013577595078,-0.286392028895368
2,13,0,-0.329201453943882,-0.24424640532404,0,0.0652824612148137,-0.267789108032041
1,14,0,0.175254067857309,0.267357611364458,0,-0.131200721525318,0.440257790926423
2,14,0,0.176871377758868,0.310482475020187,0,-0.129210117879506,0.513407716729638
1,15,0,-0.284330451457321,-0.027163876234221,0,0.114710454459938,-0.180744398028019
2,15,0,-0.28420400237524,0.0804704980849476,0,0.118846940152333,-0.155993221993589
1,16,0,0.68636913284974,0.0466706206336873,0,-0.0862707625949046,-0.331526617665944
2,16,0,0.689193651859588,-0.29988035939018,0,-0.0953874557238066,-0.360318804129271
1,17,0,-0.0797490652531598,-0.361447241557082,0,0.0806351388173221,-0.190165002959425
2,17,0,-0.078414685590078,-0.00436362510426136,0,0.081022669817294,-0.0694523318325904
1,18,0,0.384828889411548,0.0428476370340203,0,0.0524042292002622,0.294807383918948
2,18,0,0.384029568948891,0.0605111793421891,0,0.0572938181307487,0.428285688405871
1,19,0,0.715244861554201,-0.0240634788013185,0,0.0654605677044964,0.280191298248338
2,19,0,0.712833762404679,0.0627512121855514,0,0.0727800690167533,0.277774037462467
1,20,0,-0.306680200643049,0.110777418430795,0,0.114760009939506,-0.52460044467562
2,20,0,-0.303786546285056,0.610086358248532,0,0.14612669481957,-0.506039473896246
1,21,0,0.0278794066627406,-0.200937689087962,0,0.141568182190797,0.250090140615022
2,21,0,0.0250345398642244,-0.427943257088998,0,0.145909499806169,0.0306111612185371
1,22,0,-0.377987464398423,0.438175940025772,0,-0.1800426547528,-0.668638532349757
2,22,0,-0.386676091166157,0.251554806705455,0,-0.201220492430764,-0.710202160603194
1,23,0,-0.059888165894432,0.278912317753431,0,-0.0421989592537582,0.0671359088241845
2,23,0,-0.0597727296739736,0.290121579023868,0,-0.0334018989508855,0.0631801893551422
1,24,0,0.527513735523047,-0.05980285743248,0,-0.0752974312089982,-0.445113276599284
2,24,0,0.520171372606233,-0.428372395749369,0,-0.0714587058345626,-0.531772057476325
1,25,0,0.167034434687236,-0.243083222403914,0,0.149849466582022,0.000272387703263988
2,25,0,0.173522424427579,-6.97915363190305e-5,0,0.164303372385375,0.103976397724894
1,26,0,0.100983940112085,0.535720324135802,0,0.0383435374544079,-0.249400405695777
2,26,0,0.104747474034386,-0.156968403702933,0,0.0369500428245202,-0.401218441632478
1,27,0,-0.647198975177462,0.197321469132936,0,-0.0171071477822227,-0.520790494503102
2,27,0,-0.633699322162696,0.540482360075458,0,-0.0220613353309178,-0.429973307939913
1,28,0,0.0839989693316266,0.356600877764963,0,0.0979269018573063,0.492217548489249
2,28,0,0.0851747596632526,0.517795373091184,0,0.108923158600122,0.54700534859989
1,29,0,-0.310572216231864,-0.119737308685766,0,-0.165380878500324,-0.235560399950336
2,29,0,-0.308458820056256,-0.253924316982575,0,-0.17445567539531,-0.286495180611052
1,30,0,0.0311955714107743,0.214361758197152,0,-0.0651118684564347,0.257757996512162
2,30,0,0.0324319691918882,0.180521777729753,0,-0.0601365049861668,0.264606400196312
