rep,id,eta_V,eta_Cl,eta_Emax,eta_H,eta_kdeg,eta_K
1,1,0,0.430092803863918,-0.446977242978717,0,0.0148668031285657,0.0139587685992804
2,1,0,0.432245324832692,-0.414764351414497,0,0.0108775027223267,0.0519473679178712
1,2,0,0.305675319571618,-0.691509647701309,0,0.195230341643599,-0.145520307419654
2,2,0,0.295687147842311,-0.673756105572428,0,0.203609095552345,-0.134701208653162
1,3,0,-0.548247943261726,0.177994728752589,0,0.0839340652972238,-0.291377863129927
2,3,0,-0.546655712498584,0.417841117063341,0,0.0890101675001278,-0.248429416445676
1,4,0,-0.00647448292726249,0.183477907130461,0,-0.100993550355761,-0.247045958532349
2,4,0,-0.00600650949710391,-0.0704041151382437,0,-0.0985086657535865,-0.300380002333416
1,5,0,0.325801960585002,-0.027201471454978,0,-0.0991078014549316,0.0989667620481753
2,5,0,0.325723783301616,0.0402818636558617,0,-0.105866365362652,0.132357254462136
1,6,0,-0.613393286930341,0.220828697688381,0,-0.153060678492168,-0.126502690668322
2,6,0,-0.613114888712308,0.100634520396353,0,-0.157699257020134,-0.161060525386348
1,7,0,0.136658067506358,0.470356882965699,0,0.073395774533187,-0.315042693873713
2,7,0,0.136393715246143,0.430771080788846,0,0.0677638067756452,-0.301444038789612
1,8,0,0.146916891731882,0.0591236471507113,0,0.0296000635369269,0.5366426483467
2,8,0,0.146272318968771,-0.86644860366358,0,0.0477717158600057,-0.0453135827190626
1,9,0,0.230451142685535,-0.282713220865855,0,-0.087844291706354,0.404707277156693
2,9,0,0.232130105583801,-0.217683061938587,0,-0.092624476182906,0.455637522805273
1,10,0,0.855834101651851,0.375087881029488,0,0.0385804146268736,-0.157218129124571
2,10,0,0.853517904018497,0.365336442639675,0,0.037651654585203,-0.153065508510609
1,11,0,-0.174841456265838,0.401310603968598,0,-0.0315775348100733,-0.175040645043389
2,11,0,-0.173185018755884,0.361102640213293,0,-0.0288943278345846,-0.190657580946756
1,12,0,-0.146764915113485,0.112466982629122,0,0.110558577943508,-0.000464290272925716
2,12,0,-0.146561605806907,0.0644861179182818,0,0.117065806618338,-0.054198939147086
1,13,0,-0.877167196517375,-0.030585578973259,0,0.119014200955121,0.21644955971634
2,13,0,-0.870341760702383,-0.0716583913029254,0,0.0901962655484627,0.202585074510211
1,14,0,0.677219299745175,0.0456807777280979,0,-0.145301157540786,0.801939812244234
2,14,0,0.680525283920073,0.0699913147221629,0,-0.139801034572262,0.809789322486492
1,15,0,-0.868059496583631,0.126608298472803,0,0.0118057573878756,-0.193577258473063
2,15,0,-0.87516405889437,0.433022681541523,0,0.0627755084215891,-0.114645492581062
1,16,0,0.55091559663484,-0.697432239923492,0,-0.142166450654585,0.338817099491367
2,16,0,0.553870237884949,-0.415463798544124,0,-0.164490404628942,0.501421813918913
1,17,0,0.36959311519816,0.0044951857753901,0,-0.0248127965851677,0.183641097171335
2,17,0,0.369850264138772,0.0547268332648194,0,-0.0258658457486822,0.227181317990264
1,18,0,-0.288253443599459,-0.0695685896397187,0,0.180608062387851,-0.259997628804768
2,18,0,-0.290834734524548,-0.0807705853762481,0,0.17505170273954,-0.232041943380539
1,19,0,-0.524564065088867,0.16015747028082,0,-0.193843218994472,-0.163948037668616
2,19,0,-0.522998068262788,0.24174284365445,0,-0.191723476431559,-0.135066380162716
1,20,0,-0.875058069665723,-0.0574672900692956,0,-0.0938503353551929,0.799511624453894
2,20,0,-0.872485070922493,-0.0343457929002415,0,-0.0783829522423811,0.769512585632183
1,21,0,1.41221915682378,0.32861099657592,0,-0.0668778631225313,-0.165854098437308
2,21,0,1.41242192924811,0.555935266003337,0,-0.0653750995725555,-0.101490300963936
1,22,0,0.0128585008406388,-0.0686183006291543,0,-0.0641209465935151,-0.0161142702599764
2,22,0,0.0128600775472127,-0.0433018285796418,0,-0.0675046314429337,-0.0207316402543088
1,23,0,-0.538900156519035,0.0734417970359118,0,0.165903655117085,-0.145796630707388
2,23,0,-0.537417584327054,0.155513323079111,0,0.158272085572617,-0.0791951269877502
1,24,0,0.482460985620344,-0.219492150364168,0,-0.092120321787921,0.0211694103320068
2,24,0,0.478068937804989,-0.0957883358592895,0,-0.0852129538397723,0.0357268134177664
1,25,0,-0.446735144341779,-0.225402002006142,0,0.158036604864376,-0.136242065332382
2,25,0,-0.439409722868327,0.0895187294293418,0,0.164493476929547,-0.0948317598141485
1,26,0,-0.606141192230077,0.132088105163147,0,0.446655203841275,-0.097603165403469
2,26,0,-0.603903189222361,-0.0946377804813565,0,0.422470281332015,-0.204126705524167
1,27,0,0.561249179061669,-0.2350518175062,0,-0.0341880486486603,-0.318693335892278
2,27,0,0.559236563830545,-0.196050301016838,0,-0.0318238573710732,-0.334219554484808
1,28,0,-0.928572460730495,-0.0466484794551363,0,-0.0778176085587552,0.121083063402182
2,28,0,-0.935884057661365,-0.0590291392583175,0,-0.0677206585731625,0.0996531830890128
1,29,0,0.0470366767004147,-0.023795741416512,0,-0.229818569171807,-0.358086951199975
2,29,0,0.0541804565102326,0.642876304881515,0,-0.253389579100464,-0.224030913127911
1,30,0,0.883791073921075,0.282691140222182,0,0.000562495023729515,0.0563024105012364
2,30,0,0.882931465339945,0.342262115342509,0,0.00796546025248945,0.0666750900037041
